session_close,ticker,close
2025-08-20T21:00:00+00:00,AAPL,134.948674
2025-08-21T21:00:00+00:00,AAPL,137.258061
2025-08-22T21:00:00+00:00,AAPL,138.511776
2025-08-25T21:00:00+00:00,AAPL,138.680074
2025-08-26T21:00:00+00:00,AAPL,139.166632
2025-08-27T21:00:00+00:00,AAPL,137.829704
2025-08-28T21:00:00+00:00,AAPL,135.841449
2025-08-29T21:00:00+00:00,AAPL,136.459431
2025-09-01T21:00:00+00:00,AAPL,136.046397
2025-09-02T21:00:00+00:00,AAPL,138.65213
2025-09-03T21:00:00+00:00,AAPL,137.360229
2025-09-04T21:00:00+00:00,AAPL,135.748362
2025-09-05T21:00:00+00:00,AAPL,136.254072
2025-09-08T21:00:00+00:00,AAPL,131.793252
2025-09-09T21:00:00+00:00,AAPL,131.316497
2025-09-10T21:00:00+00:00,AAPL,130.96176
2025-01-02T21:00:00+00:00,TSLA,97.744093
2025-01-03T21:00:00+00:00,TSLA,98.684898
2025-01-06T21:00:00+00:00,TSLA,100.810653
2025-01-07T21:00:00+00:00,TSLA,102.522295
2025-01-08T21:00:00+00:00,TSLA,102.229793
2025-01-09T21:00:00+00:00,TSLA,98.597224
2025-01-10T21:00:00+00:00,TSLA,99.56759
2025-01-13T21:00:00+00:00,TSLA,100.402424
2025-01-14T21:00:00+00:00,TSLA,99.313697
2025-01-15T21:00:00+00:00,TSLA,98.242688
2025-01-16T21:00:00+00:00,TSLA,96.725864
2025-01-17T21:00:00+00:00,TSLA,99.601439
2025-01-20T21:00:00+00:00,TSLA,98.808322
2025-01-21T21:00:00+00:00,TSLA,94.440749
2025-01-22T21:00:00+00:00,TSLA,95.418681
2025-01-23T21:00:00+00:00,TSLA,91.938042
2025-01-24T21:00:00+00:00,TSLA,86.7839
2025-01-27T21:00:00+00:00,TSLA,86.750322
2025-01-28T21:00:00+00:00,TSLA,84.965328
2025-01-29T21:00:00+00:00,TSLA,87.130006
2025-01-30T21:00:00+00:00,TSLA,82.036602
2025-01-31T21:00:00+00:00,TSLA,84.02247
2025-02-03T21:00:00+00:00,TSLA,83.380294
2025-02-04T21:00:00+00:00,TSLA,83.687029
2025-02-05T21:00:00+00:00,TSLA,84.388898
2025-02-06T21:00:00+00:00,TSLA,85.691595
2025-02-07T21:00:00+00:00,TSLA,84.143817
2025-02-10T21:00:00+00:00,TSLA,83.761704
2025-02-11T21:00:00+00:00,TSLA,82.417907
2025-02-12T21:00:00+00:00,TSLA,83.517618
2025-02-13T21:00:00+00:00,TSLA,83.111779
2025-02-14T21:00:00+00:00,TSLA,81.149124
2025-02-17T21:00:00+00:00,TSLA,81.537141
2025-02-18T21:00:00+00:00,TSLA,82.525127
2025-02-19T21:00:00+00:00,TSLA,82.272922
2025-02-20T21:00:00+00:00,TSLA,84.664833
2025-02-21T21:00:00+00:00,TSLA,82.887391
2025-02-24T21:00:00+00:00,TSLA,81.293547
2025-02-25T21:00:00+00:00,TSLA,81.771608
2025-02-26T21:00:00+00:00,TSLA,79.474924
2025-02-27T21:00:00+00:00,TSLA,82.233039
2025-02-28T21:00:00+00:00,TSLA,83.160553
2025-03-03T21:00:00+00:00,TSLA,86.406223
2025-03-04T21:00:00+00:00,TSLA,87.799879
2025-03-05T21:00:00+00:00,TSLA,86.459668
2025-03-06T21:00:00+00:00,TSLA,87.528576
2025-03-07T21:00:00+00:00,TSLA,88.194249
2025-03-10T21:00:00+00:00,TSLA,89.228287
2025-03-11T21:00:00+00:00,TSLA,91.772848
2025-03-12T21:00:00+00:00,TSLA,91.870046
2025-03-13T21:00:00+00:00,TSLA,94.219452
2025-03-14T21:00:00+00:00,TSLA,97.547059
2025-03-17T21:00:00+00:00,TSLA,96.3323
2025-03-18T21:00:00+00:00,TSLA,95.482439
2025-03-19T21:00:00+00:00,TSLA,96.781115
2025-03-20T21:00:00+00:00,TSLA,99.17348
2025-03-21T21:00:00+00:00,TSLA,100.385688
2025-03-24T21:00:00+00:00,TSLA,99.853615
2025-03-25T21:00:00+00:00,TSLA,94.14538
2025-03-26T21:00:00+00:00,TSLA,88.901909
2025-03-27T21:00:00+00:00,TSLA,92.342864
2025-03-28T21:00:00+00:00,TSLA,87.676098
2025-03-31T21:00:00+00:00,TSLA,87.484503
2025-04-01T21:00:00+00:00,TSLA,89.498772
2025-04-02T21:00:00+00:00,TSLA,85.815188
2025-04-03T21:00:00+00:00,TSLA,82.851451
2025-04-04T21:00:00+00:00,TSLA,81.619015
2025-04-07T21:00:00+00:00,TSLA,77.683108
2025-04-08T21:00:00+00:00,TSLA,76.440688
2025-04-09T21:00:00+00:00,TSLA,79.89656
2025-04-10T21:00:00+00:00,TSLA,77.640515
2025-04-11T21:00:00+00:00,TSLA,75.320118
2025-04-14T21:00:00+00:00,TSLA,78.031528
2025-04-15T21:00:00+00:00,TSLA,75.537689
2025-04-16T21:00:00+00:00,TSLA,78.777108
2025-04-17T21:00:00+00:00,TSLA,78.865825
2025-04-18T21:00:00+00:00,TSLA,76.259825
2025-04-21T21:00:00+00:00,TSLA,75.004222
2025-04-22T21:00:00+00:00,TSLA,75.037772
2025-04-23T21:00:00+00:00,TSLA,73.547974
2025-04-24T21:00:00+00:00,TSLA,74.014952
2025-04-25T21:00:00+00:00,TSLA,77.756308
2025-04-28T21:00:00+00:00,TSLA,80.591137
2025-04-29T21:00:00+00:00,TSLA,85.250572
2025-04-30T21:00:00+00:00,TSLA,86.427256
2025-05-01T21:00:00+00:00,TSLA,85.624668
2025-05-02T21:00:00+00:00,TSLA,86.574064
2025-05-05T21:00:00+00:00,TSLA,88.151285
2025-05-06T21:00:00+00:00,TSLA,88.531019
2025-05-07T21:00:00+00:00,TSLA,89.222927
2025-05-08T21:00:00+00:00,TSLA,87.946055
2025-05-09T21:00:00+00:00,TSLA,90.386627
2025-05-12T21:00:00+00:00,TSLA,94.707918
2025-05-13T21:00:00+00:00,TSLA,91.086387
2025-05-14T21:00:00+00:00,TSLA,89.279173
2025-05-15T21:00:00+00:00,TSLA,91.161206
2025-05-16T21:00:00+00:00,TSLA,92.575364
2025-05-19T21:00:00+00:00,TSLA,93.590318
2025-05-20T21:00:00+00:00,TSLA,94.132748
2025-05-21T21:00:00+00:00,TSLA,95.882865
2025-05-22T21:00:00+00:00,TSLA,91.679623
2025-05-23T21:00:00+00:00,TSLA,91.361408
2025-05-26T21:00:00+00:00,TSLA,92.785312
2025-05-27T21:00:00+00:00,TSLA,92.087357
2025-05-28T21:00:00+00:00,TSLA,91.883634
2025-05-29T21:00:00+00:00,TSLA,90.94938
2025-05-30T21:00:00+00:00,TSLA,92.257088
2025-06-02T21:00:00+00:00,TSLA,93.113134
2025-06-03T21:00:00+00:00,TSLA,91.512393
2025-06-04T21:00:00+00:00,TSLA,89.706801
2025-06-05T21:00:00+00:00,TSLA,89.98178
2025-06-06T21:00:00+00:00,TSLA,85.773487
2025-06-09T21:00:00+00:00,TSLA,89.362227
2025-06-10T21:00:00+00:00,TSLA,86.923094
2025-06-11T21:00:00+00:00,TSLA,90.024184
2025-06-12T21:00:00+00:00,TSLA,90.563335
2025-06-13T21:00:00+00:00,TSLA,92.454998
2025-06-16T21:00:00+00:00,TSLA,91.432831
2025-06-17T21:00:00+00:00,TSLA,92.579967
2025-06-18T21:00:00+00:00,TSLA,92.192481
2025-06-19T21:00:00+00:00,TSLA,91.072903
2025-06-20T21:00:00+00:00,TSLA,89.139631
2025-06-23T21:00:00+00:00,TSLA,92.029114
2025-06-24T21:00:00+00:00,TSLA,92.400154
2025-06-25T21:00:00+00:00,TSLA,95.314656
2025-06-26T21:00:00+00:00,TSLA,94.696001
2025-06-27T21:00:00+00:00,TSLA,97.910309
2025-06-30T21:00:00+00:00,TSLA,95.697147
2025-07-01T21:00:00+00:00,TSLA,91.781345
2025-07-02T21:00:00+00:00,TSLA,88.771697
2025-07-03T21:00:00+00:00,TSLA,88.96516
2025-07-04T21:00:00+00:00,TSLA,88.470642
2025-07-07T21:00:00+00:00,TSLA,84.703617
2025-07-08T21:00:00+00:00,TSLA,85.878967
2025-07-09T21:00:00+00:00,TSLA,87.17679
2025-07-10T21:00:00+00:00,TSLA,89.1179
2025-07-11T21:00:00+00:00,TSLA,87.489893
2025-07-14T21:00:00+00:00,TSLA,88.379123
2025-07-15T21:00:00+00:00,TSLA,86.845866
2025-07-16T21:00:00+00:00,TSLA,84.24561
2025-07-17T21:00:00+00:00,TSLA,84.141068
2025-07-18T21:00:00+00:00,TSLA,86.38821
2025-07-21T21:00:00+00:00,TSLA,86.296947
2025-07-22T21:00:00+00:00,TSLA,88.079104
2025-07-23T21:00:00+00:00,TSLA,90.958978
2025-07-24T21:00:00+00:00,TSLA,94.356105
2025-07-25T21:00:00+00:00,TSLA,94.326017
2025-07-28T21:00:00+00:00,TSLA,94.300072
2025-07-29T21:00:00+00:00,TSLA,95.662791
2025-07-30T21:00:00+00:00,TSLA,95.932238
2025-07-31T21:00:00+00:00,TSLA,95.403828
2025-08-01T21:00:00+00:00,TSLA,98.364736
2025-08-04T21:00:00+00:00,TSLA,97.856502
2025-08-05T21:00:00+00:00,TSLA,96.806717
2025-08-06T21:00:00+00:00,TSLA,95.027718
2025-08-07T21:00:00+00:00,TSLA,93.219157
2025-08-08T21:00:00+00:00,TSLA,94.505144
2025-08-11T21:00:00+00:00,TSLA,94.08361
2025-08-12T21:00:00+00:00,TSLA,95.584365
2025-08-13T21:00:00+00:00,TSLA,94.488843
2025-08-14T21:00:00+00:00,TSLA,87.862795
2025-08-15T21:00:00+00:00,TSLA,87.484808
2025-08-18T21:00:00+00:00,TSLA,86.391691
2025-08-19T21:00:00+00:00,TSLA,89.772589
2025-08-20T21:00:00+00:00,TSLA,88.714372
2025-08-21T21:00:00+00:00,TSLA,94.040703
2025-08-22T21:00:00+00:00,TSLA,95.624462
2025-08-25T21:00:00+00:00,TSLA,95.680712
2025-08-26T21:00:00+00:00,TSLA,92.666367
2025-08-27T21:00:00+00:00,TSLA,88.49929
2025-08-28T21:00:00+00:00,TSLA,83.787351
2025-08-29T21:00:00+00:00,TSLA,84.590838
2025-09-01T21:00:00+00:00,TSLA,83.039816
2025-09-02T21:00:00+00:00,TSLA,87.435889
2025-09-03T21:00:00+00:00,TSLA,87.329613
2025-09-04T21:00:00+00:00,TSLA,85.292113
2025-09-05T21:00:00+00:00,TSLA,84.726768
2025-09-08T21:00:00+00:00,TSLA,84.121982
2025-09-09T21:00:00+00:00,TSLA,82.859518
2025-09-10T21:00:00+00:00,TSLA,79.488915
